ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,SpanishProductName,FrenchProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,EnglishDescription,FrenchDescription,ChineseDescription,ArabicDescription,HebrewDescription,ThaiDescription,GermanDescription,JapaneseDescription,TurkishDescription,StartDate,EndDate,Status
512,FR-M63S-42,12,LB ,CM ,"ML Mountain Frame-W - Silver, 42",,,199.38,TRUE,Silver,500,375,364.09,42,42-46 CM,2.81,1,M ,218.454,M ,W ,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,Le cadre ML est un cadre en aluminium traitÇ Ö chaud fabriquÇ avec le màme niveau de dÇtail et de qualitÇ que notre cadre HL. Il offre des performances exceptionnelles. Version hommes.,ML ???????????????????????? HL ?????????????????????,?? ???? ML ?? ???? ????? ?? ?????????? ?????? ??????? ????? ???? ?????? ????? ???? HL ????? ???. ??? ???? ????? ??????. ?????? ???????.,????? ?- ML ??? ????? ????????? ????? ???? ??????? ????? ????? ?????? ??? ?????? HL ????. ??? ????? ??????? ??????. ????? ??????.,???? ML ?????????????????????????????? ??????????????????????????????????? HL  ??????????????????????????  ????????????????????????,Der ML-Rahmen ist ein hitzebehandelter Aluminiumrahmen mit dem gleichen Zubehîr und der gleichen QualitÑt wie unser HL-Rahmen. Er bietet hîchste Leistung. Version fÅr Herren.,ML ??????HL ??????????????????????????? ?????????????????????????,HL kadroyla ayn? detaylara ve kaliteye sahip olan ML kadro tavlanm?? alÅminyumdur. östÅn performans sunar. Erkek modeli.,7/1/2013 0:00,,Current
513,FR-M63S-46,12,LB ,CM ,"ML Mountain Frame-W - Silver, 46",,,199.38,TRUE,Silver,500,375,364.09,46,42-46 CM,2.85,1,M ,218.454,M ,W ,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,Le cadre ML est un cadre en aluminium traitÇ Ö chaud fabriquÇ avec le màme niveau de dÇtail et de qualitÇ que notre cadre HL. Il offre des performances exceptionnelles. Version hommes.,ML ???????????????????????? HL ?????????????????????,?? ???? ML ?? ???? ????? ?? ?????????? ?????? ??????? ????? ???? ?????? ????? ???? HL ????? ???. ??? ???? ????? ??????. ?????? ???????.,????? ?- ML ??? ????? ????????? ????? ???? ??????? ????? ????? ?????? ??? ?????? HL ????. ??? ????? ??????? ??????. ????? ??????.,???? ML ?????????????????????????????? ??????????????????????????????????? HL  ??????????????????????????  ????????????????????????,Der ML-Rahmen ist ein hitzebehandelter Aluminiumrahmen mit dem gleichen Zubehîr und der gleichen QualitÑt wie unser HL-Rahmen. Er bietet hîchste Leistung. Version fÅr Herren.,ML ??????HL ??????????????????????????? ?????????????????????????,HL kadroyla ayn? detaylara ve kaliteye sahip olan ML kadro tavlanm?? alÅminyumdur. östÅn performans sunar. Erkek modeli.,7/1/2013 0:00,,Current
514,RB-9231,6,G  ,,Rear Brakes,Frenos traseros,Freins arriäre,47.29,TRUE,Silver,500,375,106.5,,NA,317,1,,63.9,,,Rear Brakes,,,,,,,,,,7/1/2013 0:00,,Current
515,SE-M236,15,,,LL Mountain Seat/Saddle,,,12.04,TRUE,NA,500,375,27.12,,NA,,1,M ,16.272,L ,,LL Mountain Seat/Saddle 2,Synthetic leather. Features gel for increased comfort.,Cuir synthÇtique. Confort amÇliorÇ grÉce au couvre-selle en gel.,????????????????,??? ?????. ????? ??? ???? ????????? ?????? ???? ?? ??????.,??? ???????. ??????? ??'? ?????? ??????.,??????????????  ?????????????????????????,Synthetisches Leder. Mit Gel fÅr hîheren Komfort.,??????? ??????????????????????,Sentetik deri. Daha fazla iáin jel iáerir.,7/1/2013 0:00,,Current
516,SE-M798,15,,,ML Mountain Seat/Saddle,,,17.38,TRUE,NA,500,375,39.14,,NA,,1,M ,23.484,M ,,ML Mountain Seat/Saddle 2,Designed to absorb shock.,Conáu pour absorber les chocs.,??????????,????? ??????? ???????.,????? ?????? ???????.,???????????????????????????????????,Konzipiert zur Sto·dÑmpfung.,???????????,?ok emici olarak tasarland?.,7/1/2013 0:00,,Current
517,SE-M940,15,,,HL Mountain Seat/Saddle,,,23.37,TRUE,NA,500,375,52.64,,NA,,1,M ,31.584,H ,,HL Mountain Seat/Saddle 2,Anatomic design for a full-day of riding in comfort. Durable leather.,Conception ergonomique pour randonnÇe longue distance confortable. Cuir de qualitÇ.,?????????????????????????????,????? ?????? ?? ???? ?????? ??????? ?????? ????? ????? ???? ?????. ??? ???? ??????.,????? ?????? ?????? ???? ????? ?? ????. ??? ????.,??????????????????????? ???????????????????????????????????  ?????????????????,Anatomisches Design fÅr komfortables FahrvergnÅgen den ganzen Tag. WiderstandsfÑhiges Leder.,1 ??????????????? ???????????????,TÅm gÅn konforlu sÅrÅ? iáin anatomik tasar?m. Dayan?kl? deri.,7/1/2013 0:00,,Current
518,SE-R581,15,,,LL Road Seat/Saddle,Sill°n/asiento de carretera GB,Selle de vÇlo de route LL,12.04,TRUE,NA,500,375,27.12,,NA,,1,R ,16.272,L ,,LL Road Seat/Saddle 1,Lightweight foam-padded saddle.,Selle lÇgäre avec renfort en mousse.,??????????,???? ???? ????? ?? ??? ????.,???? ??-???? ????? ????.,????????????????????????,Leichter Sattel mit Schaumstoff.,???? ????????????,Hafif kîpÅk pedli sele.,7/1/2013 0:00,,Current
519,SE-R908,15,,,ML Road Seat/Saddle,Sill°n/asiento de carretera GM,Selle de vÇlo de route ML,17.38,TRUE,NA,500,375,39.14,,NA,,1,T ,23.484,M ,,ML Road Seat/Saddle 2,Rubber bumpers absorb bumps.,Amortisseurs en caoutchouc pour absorber les bosses.,???????????,????? ?????? ???? ???????.,????? ???? ??????? ?????.,????????????????????,Sto·leisten aus Gummi zur Sto·dÑmpfung.,??? ??????????????,Lastik tamponlar áarpma ?iddetini emer.,7/1/2013 0:00,,Current
520,SE-R995,15,,,HL Road Seat/Saddle,Sill°n/asiento de carretera GA,Selle de vÇlo de route HL,23.37,TRUE,NA,500,375,52.64,,NA,,1,R ,31.584,H ,,HL Road Seat/Saddle 2,Lightweight kevlar racing saddle. Leather.,Selle de course lÇgäre en Kevlar. Cuir.,????????????????????,???? ???? ???? ????? ????? ?? ???? ??????. ???.,???? Kevlar ??-???? ???????. ???.,????????????????????????? ?????????? ?????????,Leichter Kevlar-Rennsattel. Leder.,????????? ??? ????,Hafif kevlar yar?? selesi. Deri.,7/1/2013 0:00,,Current
521,SE-T312,15,,,LL Touring Seat/Saddle,Sill°n/asiento de paseo GB,Selle de vÇlo de randonnÇe LL,12.04,TRUE,NA,500,375,27.12,,NA,,1,T ,16.272,L ,,LL Touring Seat/Saddle,"Comfortable, ergonomically shaped gel saddle.",Selle confortable et ergonomique profilÇe avec couvre-selle en gel.,?????????????????,???? ???????? ???? ???? ?????? ?? ???? ?????.,???? ?'? ??? ??? ????? ????????.,???????????????? ???????? ?????????????????????????,Komfortabler Gelsattel mit ergonomischer Form.,?????????????????????,"""Konforlu, ergonomik biáimli jel sele.""",7/1/2013 0:00,,Current
522,SE-T762,15,,,ML Touring Seat/Saddle,Sill°n/asiento de paseo GM,Selle de vÇlo de randonnÇe ML,17.38,TRUE,NA,500,375,39.14,,NA,,1,T ,23.484,M ,,ML Touring Seat/Saddle,New design relieves pressure for long rides.,Nouvelle conception pour Çviter la fatigue lors des longues randonnÇes.,????????????????,????? ???? ?????? ????? ??? ??????? ?????? ?????.,????? ??? ????? ??? ??????? ??????.,????????????????????????????????????????????????,Neues Design bietet Komfort auch auf langen Strecken.,??? ???????????????????,Yeni tasar?m uzun sÅrÅ?lerde bas?nc? azalt?r.,7/1/2013 0:00,,Current
523,SE-T924,15,,,HL Touring Seat/Saddle,Sill°n/asiento de paseo GA,Selle de vÇlo de randonnÇe HL,23.37,TRUE,NA,500,375,52.64,,NA,,1,T ,31.584,H ,,HL Touring Seat/Saddle,Cut-out shell for a more comfortable ride.,Cadre profilÇ pour amÇliorer le confort.,??????????????,???? ????? ?? ?????? ?????? ???? ?? ?????? ????? ???????.,????? ????? ?????? ???? ????.,????????????????????????????????????,Ausgeschnittene Form fÅr komfortableres Fahren.,???????????????? ??? ????,Daha konforlu bir sÅrÅ? iáin îzel sele kaplamas?.,7/1/2013 0:00,,Current
524,FR-M21S-42,12,LB ,CM ,"LL Mountain Frame - Silver, 42",,,144.59,TRUE,Silver,500,375,264.05,42,42-46 CM,2.92,1,M ,158.43,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Utilise la màme technologie de cadre que celle adoptÇe sur le cadre en aluminium ML.,??? ML ????????????????????,???? ???? ??? ???? ???????? ????? ??? ?????? ??? ????? ?????? ?????????? ????????? ?? ???? ML ??????? ?? ??????????.,?????? ????? ????? ???? ?????? ?????????? ????? ?????? ??? ??? ?????? ?????? ML ??????????.,????????????????????????????????????????????????????????????????????? ML,Unser Topmodell mit derselben bahnbrechenden Rahmentechnologie wie beim ML-Aluminiumrahmen.,ML ?????? ????????????????????????????,ML alÅminyum kadroyla ayn? á???r aá?c? kadro teknolojisini kullanan en de?erli ÅrÅnÅmÅz.,7/1/2013 0:00,,Current
525,FR-M21S-44,12,LB ,CM ,"LL Mountain Frame - Silver, 44",,,144.59,TRUE,Silver,500,375,264.05,44,42-46 CM,2.96,1,M ,158.43,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Utilise la màme technologie de cadre que celle adoptÇe sur le cadre en aluminium ML.,??? ML ????????????????????,???? ???? ??? ???? ???????? ????? ??? ?????? ??? ????? ?????? ?????????? ????????? ?? ???? ML ??????? ?? ??????????.,?????? ????? ????? ???? ?????? ?????????? ????? ?????? ??? ??? ?????? ?????? ML ??????????.,????????????????????????????????????????????????????????????????????? ML,Unser Topmodell mit derselben bahnbrechenden Rahmentechnologie wie beim ML-Aluminiumrahmen.,ML ?????? ????????????????????????????,ML alÅminyum kadroyla ayn? á???r aá?c? kadro teknolojisini kullanan en de?erli ÅrÅnÅmÅz.,7/1/2013 0:00,,Current
526,FR-M21S-48,12,LB ,CM ,"LL Mountain Frame - Silver, 48",,,144.59,TRUE,Silver,500,375,264.05,48,48-52 CM,3,1,M ,158.43,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Utilise la màme technologie de cadre que celle adoptÇe sur le cadre en aluminium ML.,??? ML ????????????????????,???? ???? ??? ???? ???????? ????? ??? ?????? ??? ????? ?????? ?????????? ????????? ?? ???? ML ??????? ?? ??????????.,?????? ????? ????? ???? ?????? ?????????? ????? ?????? ??? ??? ?????? ?????? ML ??????????.,????????????????????????????????????????????????????????????????????? ML,Unser Topmodell mit derselben bahnbrechenden Rahmentechnologie wie beim ML-Aluminiumrahmen.,ML ?????? ????????????????????????????,ML alÅminyum kadroyla ayn? á???r aá?c? kadro teknolojisini kullanan en de?erli ÅrÅnÅmÅz.,7/1/2013 0:00,,Current
527,FR-M21S-52,12,LB ,CM ,"LL Mountain Frame - Silver, 52",,,144.59,TRUE,Silver,500,375,264.05,52,48-52 CM,3.04,1,M ,158.43,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Utilise la màme technologie de cadre que celle adoptÇe sur le cadre en aluminium ML.,??? ML ????????????????????,???? ???? ??? ???? ???????? ????? ??? ?????? ??? ????? ?????? ?????????? ????????? ?? ???? ML ??????? ?? ??????????.,?????? ????? ????? ???? ?????? ?????????? ????? ?????? ??? ??? ?????? ?????? ML ??????????.,????????????????????????????????????????????????????????????????????? ML,Unser Topmodell mit derselben bahnbrechenden Rahmentechnologie wie beim ML-Aluminiumrahmen.,ML ?????? ????????????????????????????,ML alÅminyum kadroyla ayn? á???r aá?c? kadro teknolojisini kullanan en de?erli ÅrÅnÅmÅz.,7/1/2013 0:00,,Current
528,TT-M928,37,,,Mountain Tire Tube,Cubierta para c†mara de monta§a,Chambre Ö air de VTT,1.87,TRUE,NA,500,375,4.99,,NA,,0,M ,2.994,,,Mountain Tire Tube,Self-sealing tube.,Tube Ö autovulcanisation.,?????,?????? ????? ?????.,?????? ?? ????? ?????.,????????????????????,Selbstdichtender Schlauch.,???????? ?????,Kendinden mÅhÅrlÅ boru.,7/1/2013 0:00,,Current
529,TT-R982,37,,,Road Tire Tube,Cubierta para c†mara de carretera,Chambre Ö air de vÇlo de route,1.49,TRUE,NA,500,375,3.99,,NA,,0,R ,2.394,,,Road Tire Tube,Conventional all-purpose tube.,Tube classique tous usages.,?????????,?????? ??????? ????? ???? ???????.,?????? ???????????? ??? ????.,??????????????????????,GÑngiger Allzweckschlauch.,????????????,Klasik áok amaál? boru.,7/1/2013 0:00,,Current
530,TT-T092,37,,,Touring Tire Tube,Cubierta para c†mara de paseo,Chambre Ö air de vÇlo de randonnÇe,1.87,TRUE,NA,500,375,4.99,,NA,,0,T ,2.994,,,Touring Tire Tube,General purpose tube.,Tube Ö usage gÇnÇrique.,??????,?????? ?????? ???????.,?????? ?????? ??????.,?????????????????????????,Allzweckschlauch.,?????????,Genel amaál? boru.,7/1/2013 0:00,,Current
531,FR-M21B-42,12,LB ,CM ,"LL Mountain Frame - Black, 42",,,136.79,TRUE,Black,500,375,249.79,42,42-46 CM,2.92,1,M ,149.874,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Utilise la màme technologie de cadre que celle adoptÇe sur le cadre en aluminium ML.,??? ML ????????????????????,???? ???? ??? ???? ???????? ????? ??? ?????? ??? ????? ?????? ?????????? ????????? ?? ???? ML ??????? ?? ??????????.,?????? ????? ????? ???? ?????? ?????????? ????? ?????? ??? ??? ?????? ?????? ML ??????????.,????????????????????????????????????????????????????????????????????? ML,Unser Topmodell mit derselben bahnbrechenden Rahmentechnologie wie beim ML-Aluminiumrahmen.,ML ?????? ????????????????????????????,ML alÅminyum kadroyla ayn? á???r aá?c? kadro teknolojisini kullanan en de?erli ÅrÅnÅmÅz.,7/1/2013 0:00,,Current
532,FR-M21B-44,12,LB ,CM ,"LL Mountain Frame - Black, 44",,,136.79,TRUE,Black,500,375,249.79,44,42-46 CM,2.96,1,M ,149.874,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Utilise la màme technologie de cadre que celle adoptÇe sur le cadre en aluminium ML.,??? ML ????????????????????,???? ???? ??? ???? ???????? ????? ??? ?????? ??? ????? ?????? ?????????? ????????? ?? ???? ML ??????? ?? ??????????.,?????? ????? ????? ???? ?????? ?????????? ????? ?????? ??? ??? ?????? ?????? ML ??????????.,????????????????????????????????????????????????????????????????????? ML,Unser Topmodell mit derselben bahnbrechenden Rahmentechnologie wie beim ML-Aluminiumrahmen.,ML ?????? ????????????????????????????,ML alÅminyum kadroyla ayn? á???r aá?c? kadro teknolojisini kullanan en de?erli ÅrÅnÅmÅz.,7/1/2013 0:00,,Current
533,FR-M21B-48,12,LB ,CM ,"LL Mountain Frame - Black, 48",,,136.79,TRUE,Black,500,375,249.79,48,48-52 CM,3,1,M ,149.874,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Utilise la màme technologie de cadre que celle adoptÇe sur le cadre en aluminium ML.,??? ML ????????????????????,???? ???? ??? ???? ???????? ????? ??? ?????? ??? ????? ?????? ?????????? ????????? ?? ???? ML ??????? ?? ??????????.,?????? ????? ????? ???? ?????? ?????????? ????? ?????? ??? ??? ?????? ?????? ML ??????????.,????????????????????????????????????????????????????????????????????? ML,Unser Topmodell mit derselben bahnbrechenden Rahmentechnologie wie beim ML-Aluminiumrahmen.,ML ?????? ????????????????????????????,ML alÅminyum kadroyla ayn? á???r aá?c? kadro teknolojisini kullanan en de?erli ÅrÅnÅmÅz.,7/1/2013 0:00,,Current
534,FR-M21B-52,12,LB ,CM ,"LL Mountain Frame - Black, 52",,,136.79,TRUE,Black,500,375,249.79,52,48-52 CM,3.04,1,M ,149.874,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Utilise la màme technologie de cadre que celle adoptÇe sur le cadre en aluminium ML.,??? ML ????????????????????,???? ???? ??? ???? ???????? ????? ??? ?????? ??? ????? ?????? ?????????? ????????? ?? ???? ML ??????? ?? ??????????.,?????? ????? ????? ???? ?????? ?????????? ????? ?????? ??? ??? ?????? ?????? ML ??????????.,????????????????????????????????????????????????????????????????????? ML,Unser Topmodell mit derselben bahnbrechenden Rahmentechnologie wie beim ML-Aluminiumrahmen.,ML ?????? ????????????????????????????,ML alÅminyum kadroyla ayn? á???r aá?c? kadro teknolojisini kullanan en de?erli ÅrÅnÅmÅz.,7/1/2013 0:00,,Current
535,TI-M267,37,,,LL Mountain Tire,Cubierta de monta§a GB,Pneu de VTT LL,9.35,TRUE,NA,500,375,24.99,,NA,,0,M ,14.994,L ,,LL Mountain Tire,"Comparible traction, less expensive wire bead casing.","Traction comparable aux modäles haut de gamme, gomme de pneu moins chäre.",???????????????????????????,??? ?? ????? ???? ????????? ???? ???? ????? ????? ????? ?????.,"????? ???? ???? ????? ?????? ?????????, ????? ???? ???? ???? ????.",?????????????????????????????????? ?????????????????????????,"""Vergleichbare Beschleunigung, gÅnstigerer Mantel.""",???????????????? ??? ??????,"""Benzer yol tutu?u, daha ucuz tel ba?lar?.""",7/1/2013 0:00,,Current
536,TI-M602,37,,,ML Mountain Tire,Cubierta de monta§a GM,Pneu de VTT ML,11.22,TRUE,NA,500,375,29.99,,NA,,0,M ,17.994,M ,,ML Mountain Tire,"Great traction, high-density rubber.","Grande traction, caoutchouc haute densitÇ.",??????????????,??? ?? ?????? ???? ???? ???????.,"????? ???? ?????, ???? ??????? ?????.",?????????????????????? ?????????????????????,"""Hohe Beschleunigung, Gummi mit hoher Dichte.""",?????????????????,"""Äok iyi yol tutu?u, yÅksek yo?unluklu lastik.""",7/1/2013 0:00,,Current
537,TI-M823,37,,,HL Mountain Tire,Cubierta de monta§a GA,Pneu de VTT HL,13.09,TRUE,NA,500,375,35,,NA,,0,M ,21,H ,,HL Mountain Tire,"Incredible traction, lightweight carbon reinforced.",Traction exceptionnelleˇ; carbone lÇger renforcÇ.,?????????????????,??? ?? ?????? ????? ???? ???? ?????.,????? ???? ??? ????; ????? ??-???? ?????.,????????????????? ??????????????????????,"""Unvergleichliche Beschleunigung, leicht und carbonverstÑrkt.""",???????????????????????,"""?nan?lmaz yol tutu?u, gÅálendirilmi? hafif karbon.""",7/1/2013 0:00,,Current
